"","french_name","species","minYear","maxYear","estimate","se","infIC","supIC","GR","infGR","supGR","perc","infPerc","supPerc","pval","trend","trendEBCC"
"113","Accenteur mouchet","PRUMOD",2014,2023,-0.0200109143331282,0.00478154421461919,-0.0293827409937818,-0.0106390876724746,0.980187975150285,0.971044734706266,0.989417307246757,"-16.5%","-23.2%","-9.1%",2.85126250657172e-05,"Déclin modéré","Déclin modéré"
"114","Cochevis huppé","GALCRI",2014,2023,-0.0207713623478642,0.0287063220599081,-0.0770357535852842,0.0354930288895557,0.979442876490818,0.925856750316435,1.03613042512326,"-17.1%","-50%","+37.6%",0.46932272868069,"Incertain","Incertain"
"115","Tourterelle des bois","STRTUR",2014,2023,-0.0212984833283052,0.00485334007019545,-0.0308110298658883,-0.0117859367907222,0.978926727649869,0.969658792316025,0.988283245303631,"-17.4%","-24.2%","-10.1%",1.14178340996389e-05,"Déclin modéré","Déclin modéré"
"116","Fauvette babillarde","SYLCUR",2014,2023,-0.021899549451884,0.0135325538961439,-0.0484233550883261,0.00462425618455801,0.97833850475455,0.952730358441698,1.00463496455691,"-17.9%","-35.3%","+4.2%",0.10560086596679,"Incertain","Stable"
"117","Fauvette grisette","SYLCOM",2014,2023,-0.0224721180499983,0.00365176699326248,-0.0296295813567927,-0.0153146547432039,0.977778499184503,0.970805071251975,0.984802018220353,"-18.3%","-23.4%","-12.9%",7.56644985232996e-10,"Déclin modéré","Déclin modéré"
"118","Gorgebleue à miroir","LUSSVE",2014,2023,-0.0248055219712063,0.0295163533520142,-0.0826575745411542,0.0330465305987414,0.975499606822624,0.920666352848147,1.03359863208561,"-20%","-52.5%","+34.6%",0.400684555257328,"Incertain","Incertain"
"119","Gallinule poule-d'eau","GALCHL",2014,2023,-0.0263087541655488,0.00944235356865987,-0.0448157671601221,-0.00780174117097545,0.974034306027673,0.956173624189199,0.992228613420822,"-21.1%","-33.2%","-6.8%",0.00533217909501901,"Déclin modéré","Déclin modéré"
"120","Martinet noir","APUAPU",2014,2023,-0.0274456595173646,0.00837783986835451,-0.0438662256593395,-0.0110250933753898,0.972927550469669,0.957081981920752,0.989035460225902,"-21.9%","-32.6%","-9.4%",0.00105294964001749,"Déclin modéré","Déclin modéré"
"121","Grèbe castagneux","TACRUF",2014,2023,-0.028133270193797,0.0263375258895912,-0.0797548209373956,0.0234882805498017,0.972258785050042,0.923342702934927,1.02376630269812,"-22.4%","-51.2%","+23.5%",0.285438437793609,"Incertain","Incertain"
"122","Rousserolle effarvatte","ACRSCI",2014,2023,-0.0287963007232226,0.0130404682005497,-0.0543556183963,-0.00323698305014526,0.971614361452919,0.947095242116617,0.996768250331176,"-22.8%","-38.7%","-2.9%",0.0272285239403752,"Déclin modéré","Déclin modéré"
"123","Busard cendré","CIRPYG",2014,2023,-0.030103597167342,0.0324738747321322,-0.0937523916423211,0.033545197307637,0.970345003347585,0.910508183767524,1.03411418184686,"-23.7%","-57%","+35.2%",0.353921493312125,"Incertain","Incertain"
"124","Pic cendré","PICCAN",2014,2023,-0.0308907003678057,0.0267582132079327,-0.0833367982553539,0.0215553975197424,0.969581542190672,0.920041226752694,1.02178939336763,"-24.3%","-52.8%","+21.4%",0.248320609380696,"Incertain","Incertain"
"125","Mésange huppée","PARCRI",2014,2023,-0.0311245390289388,0.00854365683378321,-0.0478701064231538,-0.0143789716347237,0.969354843047532,0.953257601075469,0.985723912066989,"-24.4%","-35%","-12.1%",0.000269479183450381,"Déclin modéré","Déclin modéré"
"126","Pouillot siffleur","PHYSIB",2014,2023,-0.031289758482129,0.0103530330486161,-0.0515817032574166,-0.0109978137068416,0.969194700000154,0.949726051080175,0.989062441153453,"-24.5%","-37.1%","-9.4%",0.00250878869998485,"Déclin modéré","Déclin modéré"
"127","Troglodyte mignon","TROTRO",2014,2023,-0.0329988175573455,0.00239331728569316,-0.0376897194373041,-0.0283079156773869,0.967539703648571,0.963011698351133,0.972088999270943,"-25.7%","-28.8%","-22.5%",3.01409904615153e-43,"Déclin modéré","Déclin modéré"
"128","Pipit des arbres","ANTTRI",2014,2023,-0.0348060793559313,0.00566226699910574,-0.0459041226741786,-0.0237080360376841,0.965792685238877,0.95513353344983,0.976570791616872,"-26.9%","-33.8%","-19.2%",7.89512223764342e-10,"Déclin modéré","Déclin modéré"
"129","Fauvette orphée","SYLHOR",2014,2023,-0.0364936327137831,0.0257567576548235,-0.0869768777172371,0.0139896122896708,0.964164232986411,0.916698291545208,1.01408792483217,"-28%","-54.3%","+13.4%",0.156524850341414,"Incertain","Incertain"
"130","Verdier d'Europe","CARCHL",2014,2023,-0.036591467874589,0.00442489340930184,-0.0452642589568205,-0.0279186767923574,0.964069908437837,0.955744884312876,0.972467447757824,"-28.1%","-33.5%","-22.2%",1.34569964043986e-16,"Déclin modéré","Déclin modéré"
"131","Pouillot fitis","PHYTRO",2014,2023,-0.0387727212303776,0.0119989809900765,-0.0622907239709275,-0.0152547184898277,0.961969319506031,0.939609680021837,0.984861045332557,"-29.5%","-42.9%","-12.8%",0.00123213654518909,"Déclin modéré","Déclin modéré"
"132","Mésange nonnette","PARPAL",2014,2023,-0.0403931730171244,0.00778307000645944,-0.0556479902297849,-0.0251383558044639,0.960411756921807,0.945872033492517,0.975174981575273,"-30.5%","-39.4%","-20.2%",2.10433474174926e-07,"Déclin modéré à fort","Déclin modéré"
"133","Grèbe huppé","PODCRI",2014,2023,-0.0409744967638128,0.019362901826861,-0.0789257843444603,-0.00302320918316535,0.959853609008946,0.924108505218676,0.996981356111944,"-30.8%","-50.9%","-2.7%",0.0343334043172654,"Déclin modéré à fort","Déclin modéré"
"134","Fauvette des jardins","SYLBOR",2014,2023,-0.0431623324451559,0.00612548686534037,-0.055168286701223,-0.0311563781890888,0.957755902589511,0.946325880491852,0.969323980094769,"-32.2%","-39.1%","-24.5%",1.83670181418388e-12,"Déclin modéré à fort","Déclin modéré"
"135","Cassenoix moucheté","NUCCAR",2014,2023,-0.0463532041601667,0.0451082044025917,-0.134765284789246,0.0420588764689132,0.954704696961782,0.87392101017131,1.04295588250272,"-34.1%","-70.3%","+46%",0.304137885298948,"Incertain","Incertain"
"136","Bruant fou","EMBCIA",2014,2023,-0.0511039484958857,0.0286195837989567,-0.107198332741841,0.00499043575006943,0.950179895627793,0.898347483600946,1.00500290871443,"-36.9%","-61.9%","+4.6%",0.0741594065006839,"Incertain","Incertain"
"137","Bouvreuil pivoine","PYRPYR",2014,2023,-0.0516035065794081,0.0107744516809122,-0.0727214318739961,-0.0304855812848201,0.949705344123021,0.9298598232589,0.969974417751244,"-37.2%","-48%","-24%",1.672538373267e-06,"Déclin modéré à fort","Déclin modéré"
"138","Hirondelle de rivage","RIPRIP",2014,2023,-0.0532334511987239,0.0455424472515556,-0.142496647811773,0.0360297454143249,0.948158637872628,0.867190461273038,1.03668668270721,"-38.1%","-72.3%","+38.3%",0.242453792316456,"Incertain","Incertain"
"139","Vanneau huppé","VANVAN",2014,2023,-0.0534212550445798,0.025126981920747,-0.102670139609244,-0.00417237047991567,0.94798058675382,0.902424598522158,0.995836321764505,"-38.2%","-60.3%","-3.7%",0.0334989801093111,"Déclin modéré à fort","Déclin modéré"
"140","Pipit rousseline","ANTCAM",2014,2023,-0.0537898383802483,0.0262398877062289,-0.105220018284457,-0.00235965847603969,0.947631241292418,0.900126456519229,0.997643123329555,"-38.4%","-61.2%","-2.1%",0.0403716141401472,"Déclin modéré à fort","Déclin modéré"
"141","Perdrix grise","PERPER",2014,2023,-0.0549641916394546,0.0129951387331571,-0.0804346635564424,-0.0294937197224666,0.94651904064173,0.922715188543169,0.970936975375719,"-39%","-51.5%","-23.3%",2.34110972556422e-05,"Déclin modéré à fort","Déclin modéré"
"142","Roitelet huppé","REGREG",2014,2023,-0.0569298286052804,0.00781068993309794,-0.0722387808741524,-0.0416208763364084,0.944660355175471,0.930308729356084,0.959233379716767,"-40.1%","-47.8%","-31.2%",3.12944323352715e-13,"Déclin fort","Déclin modéré"
"143","Mésange noire","PARATE",2014,2023,-0.0576180545452243,0.00839310094821029,-0.0740685324037166,-0.0411675766867322,0.944010439084812,0.928608051918637,0.959668298438555,"-40.5%","-48.7%","-31%",6.65236401912746e-12,"Déclin fort","Déclin modéré"
"144","Pipit farlouse","ANTPRA",2014,2023,-0.0576718128149369,0.020975111664019,-0.0987830316764143,-0.0165605939534597,0.943959692081064,0.905939246821084,0.983575778840007,"-40.5%","-58.9%","-13.8%",0.00596798093477498,"Déclin modéré à fort","Déclin modéré"
"145","Foulque macroule","FULATR",2014,2023,-0.0585507006989972,0.0162470108458831,-0.090394841956928,-0.0267065594410664,0.943130421815828,0.913570398125177,0.973646907101978,"-41%","-55.7%","-21.4%",0.000313618982323757,"Déclin modéré à fort","Déclin modéré"
"146","Mésange boréale","PARMON",2014,2023,-0.05897945444911,0.0227577620917427,-0.103584668148926,-0.0143742407492943,0.942726137785969,0.901599682733908,0.985728575424913,"-41.2%","-60.6%","-12.1%",0.00955254270860586,"Déclin modéré à fort","Déclin modéré"
"147","Faucon pèlerin","FALPER",2014,2023,-0.0591838436304693,0.0547222735171912,-0.166439499724164,0.0480718124632255,0.942533474452242,0.846674039398864,1.04924600155894,"-41.3%","-77.6%","+54.1%",0.279460910266523,"Incertain","Incertain"
"148","Grive litorne","TURPIL",2014,2023,-0.0607540343276373,0.0261504865718908,-0.112008988008543,-0.00949908064673131,0.941054678458574,0.894036221859045,0.990545893104086,"-42.1%","-63.5%","-8.2%",0.0201658977899266,"Déclin modéré à fort","Déclin modéré"
"149","Bruant des roseaux","EMBSCH",2014,2023,-0.0610959431829888,0.0213797048683738,-0.103000164725001,-0.019191721640976,0.940732978529801,0.902126824878662,0.98099126695693,"-42.3%","-60.4%","-15.9%",0.00426776420168548,"Déclin modéré à fort","Déclin modéré"
"150","Bruant jaune","EMBCIT",2014,2023,-0.0615294173053536,0.0047100373479812,-0.0707610905073969,-0.0522977441033105,0.94032528349656,0.931684453800609,0.949046251846247,"-42.5%","-47.1%","-37.5%",5.32464896651361e-39,"Déclin fort","Fort déclin"
"151","Traquet motteux","OENOEN",2014,2023,-0.062604852098459,0.0291959349423611,-0.119828884585487,-0.00538081961143116,0.939314568546275,0.887072215460798,0.994633631067963,"-43.1%","-66%","-4.7%",0.0320088326819145,"Déclin modéré à fort","Déclin modéré"
"152","Cincle plongeur","CINCIN",2014,2023,-0.0646588825407215,0.0314217041690791,-0.126245422712117,-0.00307234236932654,0.937387167974993,0.881398505025353,0.996932372444747,"-44.1%","-67.9%","-2.7%",0.0396114764285086,"Déclin modéré à fort","Déclin modéré"
"153","Chouette hulotte","STRALU",2014,2023,-0.0671988716005929,0.0213884478056438,-0.109120229299655,-0.0252775139015311,0.935009236062439,0.896622610709058,0.975039287522212,"-45.4%","-62.5%","-20.3%",0.00167895363938785,"Déclin modéré à fort","Déclin modéré"
"154","Petit Gravelot","CHADUB",2014,2023,-0.0822505890705569,0.0501804936079776,-0.180604356542193,0.0161031784010791,0.921041126935655,0.83476556290368,1.01623353334807,"-52.3%","-80.3%","+15.6%",0.101193505676452,"Incertain","Incertain"
"155","Tarier des prés","SAXRUB",2014,2023,-0.082890922076444,0.0275872318774382,-0.136961896556223,-0.0288199475966651,0.920451542687571,0.872003451833599,0.971591386082727,"-52.6%","-70.8%","-22.8%",0.00265856651139636,"Déclin modéré à fort","Déclin modéré"
"156","Locustelle tachetée","LOCNAE",2014,2023,-0.0840425471782833,0.0181887925178054,-0.119692580513182,-0.0483925138433849,0.919392137721746,0.887193135256937,0.952759742285161,"-53.1%","-65.9%","-35.3%",3.82691442103894e-06,"Déclin fort","Déclin modéré"
"157","Fuligule morillon","AYTFUL",2014,2023,-0.0942591319228998,0.0499497399978548,-0.192160622318695,0.00364235847289557,0.910046909478015,0.825174316434525,1.00364899992158,"-57.2%","-82.3%","+3.3%",0.0591496293863323,"Incertain","Incertain"
"158","Bec-croisé des sapins","LOXCUR",2014,2023,-0.0971343209976866,0.0417053657004072,-0.178876837770485,-0.0153918042248886,0.907434110491828,0.836208882405394,0.984726044185802,"-58.3%","-80%","-12.9%",0.0198558594598757,"Déclin modéré à fort","Déclin modéré"
"159","Bruant ortolan","EMBHOR",2014,2023,-0.106662211268891,0.0504303118114135,-0.205505622419262,-0.0078188001185209,0.898829236104467,0.814235516580832,0.992211687189325,"-61.7%","-84.3%","-6.8%",0.0344263953418764,"Déclin modéré à fort","Déclin modéré"
"160","Courlis cendré","NUMARQ",2014,2023,-0.13139887980859,0.0441483352964902,-0.21792961698971,-0.0448681426274687,0.876867939708737,0.804182040427567,0.956123545460228,"-69.4%","-85.9%","-33.2%",0.00291745226158281,"Déclin fort","Déclin modéré"
"161","Moineau friquet","PASMON",2014,2023,-0.170392295431867,0.0210003816002419,-0.211553043368341,-0.129231547495393,0.843333915652514,0.809326350518427,0.878770464886289,"-78.4%","-85.1%","-68.7%",4.90724215727608e-16,"Déclin fort","Fort déclin"
"162","Fauvette passerinette","SYLCAN",2014,2023,-0.551562421524457,0.071193352871836,-0.691101393153255,-0.412023449895658,0.576049075425295,0.501023940728749,0.662308744799061,"-99.3%","-99.8%","-97.5%",9.38031064455596e-15,"Déclin fort","Fort déclin"
